ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	pPredEBM	pPredHMP	pTWAShmp	pTWASomni	minP	maxP	maxPpred	maxPtwas	Near_GWAS	ENSGID	GENE.x	DESCRIPTION.x	GENE_TYPE.x	CHR.x	START.x	END.x	meanPredBeta	GENE.y	DESCRIPTION.y	GENE_TYPE.y	CHR.y	START.y	END.y	meanTwasZscore
ENSG00000134809	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast) [Source:HGNC Symbol;Acc:11814]	protein_coding	11	57295936	57298276	0.00784108000513134	0.0226411045373116	0.000396756818988318	4.07e-05	4.07e-05	0.0226411045373116	0.0226411045373116	0.000396756818988318	no	ENSG00000134809	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast) [Source:HGNC Symbol;Acc:11814]	protein_coding	11	57295936	57298276	-0.0181761253657997	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast) [Source:HGNC Symbol;Acc:11814]	protein_coding	11	57295936	57298276	-3.11413054347826
ENSG00000214872	SMTNL1	smoothelin-like 1 [Source:HGNC Symbol;Acc:32394]	protein_coding	11	57308979	57318108	9.87022526615585e-05	0.000367698996167026	0.000893569316561548	0.00823	9.87022526615585e-05	0.00823	0.000367698996167026	0.00823	no	ENSG00000214872	SMTNL1	smoothelin-like 1 [Source:HGNC Symbol;Acc:32394]	protein_coding	11	57308979	57318108	0.0217099245195089	SMTNL1	smoothelin-like 1 [Source:HGNC Symbol;Acc:32394]	protein_coding	11	57308979	57318108	3.08361988888889
ENSG00000254602	AP000662.4		sense_overlapping	11	57405497	57420263	NA	NA	0.00674407660311404	0.00303	NA	NA	NA	0.00674407660311404	no	ENSG00000254602	NA	NA	NA	NA	NA	NA	NA	AP000662.4		sense_overlapping	11	57405497	57420263	-0.504336666666667
ENSG00000156603	MED19	mediator complex subunit 19 [Source:HGNC Symbol;Acc:29600]	protein_coding	11	57471186	57479681	0.0142882538030282	0.015262680888996	0.000627905050550424	0.0036	0.000627905050550424	0.015262680888996	0.015262680888996	0.0036	no	ENSG00000156603	MED19	mediator complex subunit 19 [Source:HGNC Symbol;Acc:29600]	protein_coding	11	57471186	57479681	0.00969741626896721	MED19	mediator complex subunit 19 [Source:HGNC Symbol;Acc:29600]	protein_coding	11	57471186	57479681	2.29069324242424
ENSG00000124920	MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:1181]	protein_coding	11	61520121	61555990	0.012600402221418	0.033766681255006	0.00561275148633635	0.0026	0.0026	0.033766681255006	0.033766681255006	0.00561275148633635	no	ENSG00000124920	MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:1181]	protein_coding	11	61520121	61555990	-0.00370037426510876	MYRF	myelin regulatory factor [Source:HGNC Symbol;Acc:1181]	protein_coding	11	61520121	61555990	-1.09061284615385
ENSG00000221968	FADS3	fatty acid desaturase 3 [Source:HGNC Symbol;Acc:3576]	protein_coding	11	61640991	61659523	0.000315284971150096	0.000631131084053936	0.0111346934746006	0.0289	0.000315284971150096	0.0289	0.000631131084053936	0.0289	no	ENSG00000221968	FADS3	fatty acid desaturase 3 [Source:HGNC Symbol;Acc:3576]	protein_coding	11	61640991	61659523	0.00203878174273706	FADS3	fatty acid desaturase 3 [Source:HGNC Symbol;Acc:3576]	protein_coding	11	61640991	61659523	0.37059775
ENSG00000110484	SCGB2A2	secretoglobin, family 2A, member 2 [Source:HGNC Symbol;Acc:7050]	protein_coding	11	62037627	62040628	0.148184321891654	0.191701154880865	0.00166141617838854	0.00192	0.00166141617838854	0.191701154880865	0.191701154880865	0.00192	no	ENSG00000110484	SCGB2A2	secretoglobin, family 2A, member 2 [Source:HGNC Symbol;Acc:7050]	protein_coding	11	62037627	62040628	-0.00112255761087275	SCGB2A2	secretoglobin, family 2A, member 2 [Source:HGNC Symbol;Acc:7050]	protein_coding	11	62037627	62040628	-0.193128333333333
ENSG00000168000	BSCL2	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:HGNC Symbol;Acc:15832]	protein_coding	11	62457747	62477317	0.000929338866372456	0.0076286053441791	0.00270912737285465	0.0411	0.000929338866372456	0.0411	0.0076286053441791	0.0411	no	ENSG00000168000	BSCL2	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:HGNC Symbol;Acc:15832]	protein_coding	11	62457747	62477317	-0.00326404725667983	BSCL2	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:HGNC Symbol;Acc:15832]	protein_coding	11	62457747	62477317	-2.59579256521739
ENSG00000168569	TMEM223	transmembrane protein 223 [Source:HGNC Symbol;Acc:28464]	protein_coding	11	62539101	62559493	0.399860726030069	0.471221257373211	0.000211079960637803	0.00111	0.000211079960637803	0.471221257373211	0.471221257373211	0.00111	no	ENSG00000168569	TMEM223	transmembrane protein 223 [Source:HGNC Symbol;Acc:28464]	protein_coding	11	62539101	62559493	-0.000489240337860021	TMEM223	transmembrane protein 223 [Source:HGNC Symbol;Acc:28464]	protein_coding	11	62539101	62559493	-1.69096411111111
ENSG00000264442	RN7SL119P	RNA, 7SL, cytoplasmic 119, pseudogene [Source:HGNC Symbol;Acc:46135]	misc_RNA	11	62584302	62584561	NA	NA	0.00147820628902684	0.00318	NA	NA	NA	0.00318	no	ENSG00000264442	NA	NA	NA	NA	NA	NA	NA	RN7SL119P	RNA, 7SL, cytoplasmic 119, pseudogene [Source:HGNC Symbol;Acc:46135]	misc_RNA	11	62584302	62584561	1.54848
ENSG00000168003	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:11026]	protein_coding	11	62623518	62656352	NA	NA	0.00850270986854272	0.00834	NA	NA	NA	0.00850270986854272	no	ENSG00000168003	NA	NA	NA	NA	NA	NA	NA	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:11026]	protein_coding	11	62623518	62656352	-1.314214
ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:30815]	lincRNA	11	65190245	65213011	0.111150585590675	0.337426749912572	0.00999122862275336	0.00079	0.00079	0.337426749912572	0.337426749912572	0.00999122862275336	no	ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:30815]	lincRNA	11	65190245	65213011	0.00922332093675742	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:30815]	lincRNA	11	65190245	65213011	2.44898904878049
ENSG00000223953	C1QTNF5	C1q and tumor necrosis factor related protein 5 [Source:HGNC Symbol;Acc:14344]	protein_coding	11	119209652	119211593	0.119395801214506	0.0431505358690718	0.00326099186507412	0.0071	0.00326099186507412	0.119395801214506	0.119395801214506	0.0071	no	ENSG00000223953	C1QTNF5	C1q and tumor necrosis factor related protein 5 [Source:HGNC Symbol;Acc:14344]	protein_coding	11	119209652	119211593	-0.00153688774168928	C1QTNF5	C1q and tumor necrosis factor related protein 5 [Source:HGNC Symbol;Acc:14344]	protein_coding	11	119209652	119211593	-1.70732966666667
ENSG00000184232	OAF	OAF homolog (Drosophila) [Source:HGNC Symbol;Acc:28752]	protein_coding	11	120081475	120101041	0.00118734401256229	0.00493253134240002	0.0666880601046952	0.385	0.00118734401256229	0.385	0.00493253134240002	0.385	no	ENSG00000184232	OAF	OAF homolog (Drosophila) [Source:HGNC Symbol;Acc:28752]	protein_coding	11	120081475	120101041	0.010277581027456	OAF	OAF homolog (Drosophila) [Source:HGNC Symbol;Acc:28752]	protein_coding	11	120081475	120101041	1.74499672
ENSG00000175773	RP11-121M22.1		lincRNA	11	130184888	130263688	0.0331929688710587	0.00209260517251891	6.18355596657296e-05	0.000151	6.18355596657296e-05	0.0331929688710587	0.0331929688710587	0.000151	no	ENSG00000175773	RP11-121M22.1		lincRNA	11	130184888	130263688	-0.00438574438804322	RP11-121M22.1		lincRNA	11	130184888	130263688	-1.683005
ENSG00000111181	SLC6A12	solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:11045]	protein_coding	12	299243	323689	4.02664758118811e-05	0.0038801717334695	0.0188755330379425	0.036	4.02664758118811e-05	0.036	0.0038801717334695	0.036	no	ENSG00000111181	SLC6A12	solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:11045]	protein_coding	12	299243	323689	0.00496613759676146	SLC6A12	solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:11045]	protein_coding	12	299243	323689	2.33947
ENSG00000258057	BCDIN3D-AS1	BCDIN3D antisense RNA 1 [Source:HGNC Symbol;Acc:44113]	antisense	12	50222718	50234926	NA	NA	0.00490878032362816	0.00491	NA	NA	NA	0.00491	no	ENSG00000258057	NA	NA	NA	NA	NA	NA	NA	BCDIN3D-AS1	BCDIN3D antisense RNA 1 [Source:HGNC Symbol;Acc:44113]	antisense	12	50222718	50234926	-1.529025
ENSG00000185432	METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:24550]	protein_coding	12	51317255	51326300	0.046714210200903	0.158299784499422	0.00539309182911184	0.00226	0.00226	0.158299784499422	0.158299784499422	0.00539309182911184	no	ENSG00000185432	METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:24550]	protein_coding	12	51317255	51326300	-0.000839726487005211	METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:24550]	protein_coding	12	51317255	51326300	-0.3726172
ENSG00000135457	TFCP2	transcription factor CP2 [Source:HGNC Symbol;Acc:11748]	protein_coding	12	51487446	51566926	0.0021465985221771	0.00314685141478556	0.00267269074293168	0.000581	0.000581	0.00314685141478556	0.00314685141478556	0.00267269074293168	no	ENSG00000135457	TFCP2	transcription factor CP2 [Source:HGNC Symbol;Acc:11748]	protein_coding	12	51487446	51566926	-0.00268387443968581	TFCP2	transcription factor CP2 [Source:HGNC Symbol;Acc:11748]	protein_coding	12	51487446	51566926	-2.55734666666667
ENSG00000257542	OR7E47P	olfactory receptor, family 7, subfamily E, member 47 pseudogene [Source:HGNC Symbol;Acc:8421]	pseudogene	12	52473480	52502045	0.099751809345812	0.0919186918495449	0.00387030835953817	0.000619	0.000619	0.099751809345812	0.099751809345812	0.00387030835953817	no	ENSG00000257542	OR7E47P	olfactory receptor, family 7, subfamily E, member 47 pseudogene [Source:HGNC Symbol;Acc:8421]	pseudogene	12	52473480	52502045	0.00165978729494179	OR7E47P	olfactory receptor, family 7, subfamily E, member 47 pseudogene [Source:HGNC Symbol;Acc:8421]	pseudogene	12	52473480	52502045	0.7290045
ENSG00000139269	INHBE	inhibin, beta E [Source:HGNC Symbol;Acc:24029]	protein_coding	12	57846106	57853063	0.0494435791412859	0.0137548559685626	0.00939749124564428	0.00415	0.00415	0.0494435791412859	0.0494435791412859	0.00939749124564428	no	ENSG00000139269	INHBE	inhibin, beta E [Source:HGNC Symbol;Acc:24029]	protein_coding	12	57846106	57853063	0.0033367024578828	INHBE	inhibin, beta E [Source:HGNC Symbol;Acc:24029]	protein_coding	12	57846106	57853063	0.964360333333333
ENSG00000153179	RASSF3	Ras association (RalGDS/AF-6) domain family member 3 [Source:HGNC Symbol;Acc:14271]	protein_coding	12	65004293	65091347	0.0016520206578084	0.00823321014776199	0.0815280935977237	0.0625	0.0016520206578084	0.0815280935977237	0.00823321014776199	0.0815280935977237	no	ENSG00000153179	RASSF3	Ras association (RalGDS/AF-6) domain family member 3 [Source:HGNC Symbol;Acc:14271]	protein_coding	12	65004293	65091347	-0.00273537261502908	RASSF3	Ras association (RalGDS/AF-6) domain family member 3 [Source:HGNC Symbol;Acc:14271]	protein_coding	12	65004293	65091347	0.84652775
ENSG00000120798	NR2C1	nuclear receptor subfamily 2, group C, member 1 [Source:HGNC Symbol;Acc:7971]	protein_coding	12	95414005	95467479	0.654754359600527	0.651195944196686	0.00216762894802165	5.68e-07	5.68e-07	0.654754359600527	0.654754359600527	0.00216762894802165	no	ENSG00000120798	NR2C1	nuclear receptor subfamily 2, group C, member 1 [Source:HGNC Symbol;Acc:7971]	protein_coding	12	95414005	95467479	1.06640279793747e-05	NR2C1	nuclear receptor subfamily 2, group C, member 1 [Source:HGNC Symbol;Acc:7971]	protein_coding	12	95414005	95467479	0.774413333333333
ENSG00000111142	METAP2	methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:16672]	protein_coding	12	95867296	95909615	0.170812769472848	0.110938796929704	0.000441528356593567	0.000906	0.000441528356593567	0.170812769472848	0.170812769472848	0.000906	no	ENSG00000111142	METAP2	methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:16672]	protein_coding	12	95867296	95909615	-0.00160022618461494	METAP2	methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:16672]	protein_coding	12	95867296	95909615	-2.476395
ENSG00000139354	GAS2L3	growth arrest-specific 2 like 3 [Source:HGNC Symbol;Acc:27475]	protein_coding	12	100967461	101022064	0.331033990607413	0.376460058167163	0.00317438642550513	0.00229	0.00229	0.376460058167163	0.376460058167163	0.00317438642550513	no	ENSG00000139354	GAS2L3	growth arrest-specific 2 like 3 [Source:HGNC Symbol;Acc:27475]	protein_coding	12	100967461	101022064	0.00102344726003947	GAS2L3	growth arrest-specific 2 like 3 [Source:HGNC Symbol;Acc:27475]	protein_coding	12	100967461	101022064	0.38153
ENSG00000139433	GLTP	glycolipid transfer protein [Source:HGNC Symbol;Acc:24867]	protein_coding	12	110288748	110318293	0.00162342412534211	0.00252744428545818	0.000281268831625511	0.0126	0.000281268831625511	0.0126	0.00252744428545818	0.0126	no	ENSG00000139433	GLTP	glycolipid transfer protein [Source:HGNC Symbol;Acc:24867]	protein_coding	12	110288748	110318293	0.0124491797017435	GLTP	glycolipid transfer protein [Source:HGNC Symbol;Acc:24867]	protein_coding	12	110288748	110318293	2.66910574285714
ENSG00000111249	CUX2	cut-like homeobox 2 [Source:HGNC Symbol;Acc:19347]	protein_coding	12	111471828	111788358	0.00581797366449913	0.00116879796767868	0.0972755756577647	0.126	0.00116879796767868	0.126	0.00581797366449913	0.126	no	ENSG00000111249	CUX2	cut-like homeobox 2 [Source:HGNC Symbol;Acc:19347]	protein_coding	12	111471828	111788358	-0.00371422319606525	CUX2	cut-like homeobox 2 [Source:HGNC Symbol;Acc:19347]	protein_coding	12	111471828	111788358	-1.56475
ENSG00000257817	RP4-601P9.2		lincRNA	12	115151616	115205762	0.749089703153874	0.761901799109348	0.00282477835639669	0.00212	0.00212	0.761901799109348	0.761901799109348	0.00282477835639669	no	ENSG00000257817	RP4-601P9.2		lincRNA	12	115151616	115205762	-0.00154680255722509	RP4-601P9.2		lincRNA	12	115151616	115205762	-1.870591
ENSG00000135116	HRK	harakiri, BCL2 interacting protein (contains only BH3 domain) [Source:HGNC Symbol;Acc:5185]	protein_coding	12	117293949	117319246	0.689737941106367	0.693732002110758	0.00522201334028347	0.00461	0.00461	0.693732002110758	0.693732002110758	0.00522201334028347	no	ENSG00000135116	HRK	harakiri, BCL2 interacting protein (contains only BH3 domain) [Source:HGNC Symbol;Acc:5185]	protein_coding	12	117293949	117319246	0.000764748085816068	HRK	harakiri, BCL2 interacting protein (contains only BH3 domain) [Source:HGNC Symbol;Acc:5185]	protein_coding	12	117293949	117319246	0.4633924
ENSG00000157895	C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:25719]	protein_coding	12	121440316	121454305	0.00308973076217817	0.00470083555625858	0.0131300806824449	0.00827	0.00308973076217817	0.0131300806824449	0.00470083555625858	0.0131300806824449	no	ENSG00000157895	C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:25719]	protein_coding	12	121440316	121454305	-0.00863618827130228	C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:25719]	protein_coding	12	121440316	121454305	-2.18616982758621
ENSG00000135114	OASL	2'-5'-oligoadenylate synthetase-like [Source:HGNC Symbol;Acc:8090]	protein_coding	12	121458095	121477045	0.00132137000843488	0.00582707471685552	0.00112607438113545	0.000243	0.000243	0.00582707471685552	0.00582707471685552	0.00112607438113545	no	ENSG00000135114	OASL	2'-5'-oligoadenylate synthetase-like [Source:HGNC Symbol;Acc:8090]	protein_coding	12	121458095	121477045	-0.00384445146363002	OASL	2'-5'-oligoadenylate synthetase-like [Source:HGNC Symbol;Acc:8090]	protein_coding	12	121458095	121477045	-1.80168925
ENSG00000238286	SLC35E1P1	solute carrier family 35, member E1 pseudogene 1 [Source:HGNC Symbol;Acc:42046]	pseudogene	13	21181407	21182270	0.00171723415974153	0.00939888009170527	0.0113745468053294	0.278	0.00171723415974153	0.278	0.00939888009170527	0.278	no	ENSG00000238286	SLC35E1P1	solute carrier family 35, member E1 pseudogene 1 [Source:HGNC Symbol;Acc:42046]	pseudogene	13	21181407	21182270	-0.0120068591559363	SLC35E1P1	solute carrier family 35, member E1 pseudogene 1 [Source:HGNC Symbol;Acc:42046]	pseudogene	13	21181407	21182270	-2.36335994117647
ENSG00000222726	RNU2-7P	RNA, U2 small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:42505]	snRNA	13	21186300	21186477	NA	NA	0.00570820560499549	0.00586	NA	NA	NA	0.00586	no	ENSG00000222726	NA	NA	NA	NA	NA	NA	NA	RNU2-7P	RNA, U2 small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:42505]	snRNA	13	21186300	21186477	-2.62633633333333
ENSG00000212293	SNORA16	Small nucleolar RNA SNORA16B/SNORA16A family [Source:RFAM;Acc:RF00190]	snoRNA	13	32994527	32994653	NA	NA	0.00737840304854804	0.00813	NA	NA	NA	0.00813	no	ENSG00000212293	NA	NA	NA	NA	NA	NA	NA	SNORA16	Small nucleolar RNA SNORA16B/SNORA16A family [Source:RFAM;Acc:RF00190]	snoRNA	13	32994527	32994653	1.91890014285714
ENSG00000139684	ESD	esterase D [Source:HGNC Symbol;Acc:3465]	protein_coding	13	47345391	47371367	3.38466601250649e-07	0.00222293585427503	0.00355710215063958	0.0416	3.38466601250649e-07	0.0416	0.00222293585427503	0.0416	no	ENSG00000139684	ESD	esterase D [Source:HGNC Symbol;Acc:3465]	protein_coding	13	47345391	47371367	0.00312389252316167	ESD	esterase D [Source:HGNC Symbol;Acc:3465]	protein_coding	13	47345391	47371367	2.17694433333333
ENSG00000165621	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1 [Source:HGNC Symbol;Acc:4531]	protein_coding	13	97637973	97646984	0.0027315007333237	0.00761678509342113	0.0470530885024777	0.607	0.0027315007333237	0.607	0.00761678509342113	0.607	no	ENSG00000165621	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1 [Source:HGNC Symbol;Acc:4531]	protein_coding	13	97637973	97646984	0.0117205616795179	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1 [Source:HGNC Symbol;Acc:4531]	protein_coding	13	97637973	97646984	1.765941
ENSG00000184497	TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:28297]	protein_coding	13	114462216	114514926	0.00571949713267971	0.00440790516079945	0.0405420907073883	0.338	0.00440790516079945	0.338	0.00571949713267971	0.338	no	ENSG00000184497	TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:28297]	protein_coding	13	114462216	114514926	-0.00759779161230657	TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:28297]	protein_coding	13	114462216	114514926	-1.89112875
ENSG00000182107	TMEM30B	transmembrane protein 30B [Source:HGNC Symbol;Acc:27254]	protein_coding	14	61744088	61748558	0.00107904398104593	3.94746630305436e-05	0.00222844162937974	0.00992	3.94746630305436e-05	0.00992	0.00107904398104593	0.00992	no	ENSG00000182107	TMEM30B	transmembrane protein 30B [Source:HGNC Symbol;Acc:27254]	protein_coding	14	61744088	61748558	-0.00165304217538912	TMEM30B	transmembrane protein 30B [Source:HGNC Symbol;Acc:27254]	protein_coding	14	61744088	61748558	-0.614224
ENSG00000247287	RP11-902B17.1		processed_transcript	14	61764882	61789536	NA	NA	0.000193481111533818	0.002	NA	NA	NA	0.002	no	ENSG00000247287	NA	NA	NA	NA	NA	NA	NA	RP11-902B17.1		processed_transcript	14	61764882	61789536	-1.61171925
ENSG00000258986	TMEM179	transmembrane protein 179 [Source:HGNC Symbol;Acc:20137]	protein_coding	14	104941015	105071984	0.0263110716077226	0.0781330154379052	0.00323319328478402	0.00528	0.00323319328478402	0.0781330154379052	0.0781330154379052	0.00528	no	ENSG00000258986	TMEM179	transmembrane protein 179 [Source:HGNC Symbol;Acc:20137]	protein_coding	14	104941015	105071984	0.00212590895016448	TMEM179	transmembrane protein 179 [Source:HGNC Symbol;Acc:20137]	protein_coding	14	104941015	105071984	1.60661333333333
ENSG00000092470	WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:25773]	protein_coding	15	44119161	44160617	0.00686471955248086	0.00728725480676054	0.559678586861688	0.707	0.00686471955248086	0.707	0.00728725480676054	0.707	no	ENSG00000092470	WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:25773]	protein_coding	15	44119161	44160617	-0.000649549710230532	WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:25773]	protein_coding	15	44119161	44160617	-0.68507
