ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	meanPredBeta
ENSG00000163281	GNPDA2	glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:21526]	protein_coding	4	44684217	44728612	0.00213844956069865
ENSG00000163283	ALPP	alkaline phosphatase, placental [Source:HGNC Symbol;Acc:439]	protein_coding	2	233243244	233247599	-0.000594929440620477
ENSG00000163285	GABRG1	gamma-aminobutyric acid (GABA) A receptor, gamma 1 [Source:HGNC Symbol;Acc:4086]	protein_coding	4	46037786	46126098	-0.00159434878584073
ENSG00000163286	ALPPL2	alkaline phosphatase, placental-like 2 [Source:HGNC Symbol;Acc:441]	protein_coding	2	233271553	233275424	0.0047875618468894
ENSG00000163288	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1 [Source:HGNC Symbol;Acc:4081]	protein_coding	4	47033377	47428461	-0.00100222131335894
ENSG00000163291	PAQR3	progestin and adipoQ receptor family member III [Source:HGNC Symbol;Acc:30130]	protein_coding	4	79808281	79860592	0.000162996291801491
ENSG00000163293	NIPAL1	NIPA-like domain containing 1 [Source:HGNC Symbol;Acc:27194]	protein_coding	4	47916223	48042188	-0.000753051530645951
ENSG00000163297	ANTXR2	anthrax toxin receptor 2 [Source:HGNC Symbol;Acc:21732]	protein_coding	4	80822303	81046608	0.00095703532209624
ENSG00000163312	HELQ	helicase, POLQ-like [Source:HGNC Symbol;Acc:18536]	protein_coding	4	84328496	84377009	0.00179244040029541
ENSG00000163319	MRPS18C	mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:16633]	protein_coding	4	84377118	84390888	-0.000604086011178875
ENSG00000163320	CGGBP1	CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:1888]	protein_coding	3	88101094	88198892	-0.000354408807731359
ENSG00000163322	FAM175A	family with sequence similarity 175, member A [Source:HGNC Symbol;Acc:25829]	protein_coding	4	84382092	84444501	0.000505921011381892
ENSG00000163328	GPR155	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:22951]	protein_coding	2	175296966	175351822	0.000766638513225062
ENSG00000163331	DAPL1	death associated protein-like 1 [Source:HGNC Symbol;Acc:21490]	protein_coding	2	159651829	159710266	-0.000900364763057429
ENSG00000163344	PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:9141]	protein_coding	1	154897210	154909467	-0.00044739243959782
ENSG00000163346	PBXIP1	pre-B-cell leukemia homeobox interacting protein 1 [Source:HGNC Symbol;Acc:21199]	protein_coding	1	154916552	154928599	-0.000320530549979341
ENSG00000163347	CLDN1	claudin 1 [Source:HGNC Symbol;Acc:2032]	protein_coding	3	190023490	190040264	-0.000406711019032389
ENSG00000163348	PYGO2	pygopus family PHD finger 2 [Source:HGNC Symbol;Acc:30257]	protein_coding	1	154929502	154934224	-0.00155573266152515
ENSG00000163349	HIPK1	homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:19006]	protein_coding	1	114471941	114520426	-0.000902626737478383
ENSG00000163352	LENEP	lens epithelial protein [Source:HGNC Symbol;Acc:14429]	protein_coding	1	154966062	154966791	-0.000971792187823636
ENSG00000163354	DCST2	DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:26562]	protein_coding	1	154990999	155006257	-0.00197816168945568
ENSG00000163357	DCST1	DC-STAMP domain containing 1 [Source:HGNC Symbol;Acc:26539]	protein_coding	1	155006300	155023406	-4.31462035580012e-05
ENSG00000163359	COL6A3	collagen, type VI, alpha 3 [Source:HGNC Symbol;Acc:2213]	protein_coding	2	238232646	238323018	-0.00164608248673748
ENSG00000163362	C1orf106	chromosome 1 open reading frame 106 [Source:HGNC Symbol;Acc:25599]	protein_coding	1	200860176	200884863	0.00261420314092454
ENSG00000163364	AC017048.3	long intergenic non-protein coding RNA 1116 [Source:HGNC Symbol;Acc:49259]	lincRNA	2	177494317	177502437	0.00178277440627392
ENSG00000163374	YY1AP1	YY1 associated protein 1 [Source:HGNC Symbol;Acc:30935]	protein_coding	1	155629237	155658565	-0.000592792823799091
ENSG00000163376	KBTBD8	kelch repeat and BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:30691]	protein_coding	3	67048727	67061634	0.00056389480385471
ENSG00000163377	FAM19A4	family with sequence similarity 19 (chemokine (C-C motif)-like), member A4 [Source:HGNC Symbol;Acc:21591]	protein_coding	3	68780917	68981761	-0.00387951888949901
ENSG00000163378	EOGT	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:28526]	protein_coding	3	69024365	69063091	-0.00214190502408228
ENSG00000163380	LMOD3	leiomodin 3 (fetal) [Source:HGNC Symbol;Acc:6649]	protein_coding	3	69156023	69172183	0.00201570338484563
ENSG00000163382	APOA1BP	apolipoprotein A-I binding protein [Source:HGNC Symbol;Acc:18453]	protein_coding	1	156561554	156564091	-0.00897299752905291
ENSG00000163386	NBPF10	neuroblastoma breakpoint family, member 10 [Source:HGNC Symbol;Acc:31992]	protein_coding	1	145289772	145370303	0.000246763119410335
ENSG00000163389	POGLUT1	protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:22954]	protein_coding	3	119187785	119213555	-0.00148584748289822
ENSG00000163393	SLC22A15	solute carrier family 22, member 15 [Source:HGNC Symbol;Acc:20301]	protein_coding	1	116519119	116612675	0.00512491499391831
ENSG00000163394	CCKAR	cholecystokinin A receptor [Source:HGNC Symbol;Acc:1570]	protein_coding	4	26483022	26492084	0.000801720717545788
ENSG00000163395	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:24607]	protein_coding	1	201159953	201198080	-0.000131459398413798
ENSG00000163399	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:HGNC Symbol;Acc:799]	protein_coding	1	116915290	116952883	-0.000868659810647191
ENSG00000163406	SLC15A2	solute carrier family 15 (oligopeptide transporter), member 2 [Source:HGNC Symbol;Acc:10921]	protein_coding	3	121612936	121662949	-0.00217211393469341
ENSG00000163412	EIF4E3	eukaryotic translation initiation factor 4E family member 3 [Source:HGNC Symbol;Acc:31837]	protein_coding	3	71724567	71802775	-0.000818611065408916
ENSG00000163421	PROK2	prokineticin 2 [Source:HGNC Symbol;Acc:18455]	protein_coding	3	71820807	71834357	-0.000880391389652234
ENSG00000163424	C3orf30	chromosome 3 open reading frame 30 [Source:HGNC Symbol;Acc:26553]	protein_coding	3	118864997	118878889	0.001563175129521
ENSG00000163428	LRRC58	leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:26968]	protein_coding	3	120043356	120068186	-0.00235870654236241
ENSG00000163430	FSTL1	follistatin-like 1 [Source:HGNC Symbol;Acc:3972]	protein_coding	3	120111140	120170100	-0.000633722626101722
ENSG00000163431	LMOD1	leiomodin 1 (smooth muscle) [Source:HGNC Symbol;Acc:6647]	protein_coding	1	201865580	201915715	-0.000601449478039345
ENSG00000163435	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:HGNC Symbol;Acc:3318]	protein_coding	1	201977073	201986316	0.00328413923283035
ENSG00000163440	PDCL2	phosducin-like 2 [Source:HGNC Symbol;Acc:29524]	protein_coding	4	56422692	56458379	-0.0009541893413631
ENSG00000163444	TMEM183A	transmembrane protein 183A [Source:HGNC Symbol;Acc:20173]	protein_coding	1	202976514	202993976	0.00118866182961304
ENSG00000163449	TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:25130]	protein_coding	2	216946589	216967506	0.00289746334568845
ENSG00000163453	IGFBP7	insulin-like growth factor binding protein 7 [Source:HGNC Symbol;Acc:5476]	protein_coding	4	57896939	57976551	-0.00128103998957542
ENSG00000163462	TRIM46	tripartite motif containing 46 [Source:HGNC Symbol;Acc:19019]	protein_coding	1	155145952	155157447	-0.00153683333292329
ENSG00000163463	KRTCAP2	keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:28942]	protein_coding	1	155141884	155145872	-0.000844913025443142
ENSG00000163464	CXCR1	chemokine (C-X-C motif) receptor 1 [Source:HGNC Symbol;Acc:6026]	protein_coding	2	219027568	219031718	0.000675893785536982
ENSG00000163466	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa [Source:HGNC Symbol;Acc:705]	protein_coding	2	219081817	219119079	0.00091224656734621
ENSG00000163467	TSACC	TSSK6 activating co-chaperone [Source:HGNC Symbol;Acc:30636]	protein_coding	1	156307105	156316786	-0.00129908196664874
ENSG00000163468	CCT3	chaperonin containing TCP1, subunit 3 (gamma) [Source:HGNC Symbol;Acc:1616]	protein_coding	1	156278759	156337664	-0.00169925509443878
ENSG00000163472	TMEM79	transmembrane protein 79 [Source:HGNC Symbol;Acc:28196]	protein_coding	1	156252726	156262234	0.00190132767004889
ENSG00000163479	SSR2	signal sequence receptor, beta (translocon-associated protein beta) [Source:HGNC Symbol;Acc:11324]	protein_coding	1	155978839	155990750	-0.00124878759035219
ENSG00000163482	STK36	serine/threonine kinase 36 [Source:HGNC Symbol;Acc:17209]	protein_coding	2	219537464	219567439	-4.12882681299236e-05
ENSG00000163485	ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:262]	protein_coding	1	203059782	203136533	-0.00117661216215707
ENSG00000163486	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2 [Source:HGNC Symbol;Acc:19751]	protein_coding	1	206516200	206637783	0.000184405236784875
ENSG00000163491	NEK10	NIMA-related kinase 10 [Source:HGNC Symbol;Acc:18592]	protein_coding	3	27151576	27410951	4.14188652393979e-05
ENSG00000163492	CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:26821]	protein_coding	2	179694484	179914813	0.000269917688353052
ENSG00000163497	FEV	FEV (ETS oncogene family) [Source:HGNC Symbol;Acc:18562]	protein_coding	2	219845809	219850379	0.000763185861232774
ENSG00000163501	IHH	indian hedgehog [Source:HGNC Symbol;Acc:5956]	protein_coding	2	219919142	219925189	-0.00148537682177659
ENSG00000163507	KIAA1524	KIAA1524 [Source:HGNC Symbol;Acc:29302]	protein_coding	3	108268716	108308491	4.38635635430915e-05
ENSG00000163508	EOMES	eomesodermin [Source:HGNC Symbol;Acc:3372]	protein_coding	3	27757440	27764206	0.000874435964753428
ENSG00000163510	CWC22	CWC22 spliceosome-associated protein homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:29322]	protein_coding	2	180809603	180871840	0.00204599702610136
ENSG00000163512	AZI2	5-azacytidine induced 2 [Source:HGNC Symbol;Acc:24002]	protein_coding	3	28356494	28390618	-0.000425302943085815
ENSG00000163513	TGFBR2	transforming growth factor, beta receptor II (70/80kDa) [Source:HGNC Symbol;Acc:11773]	protein_coding	3	30647994	30735634	0.00122408928551359
ENSG00000163515	RETNLB	resistin like beta [Source:HGNC Symbol;Acc:20388]	protein_coding	3	108462271	108476231	0.00192858832442672
ENSG00000163516	ANKZF1	ankyrin repeat and zinc finger domain containing 1 [Source:HGNC Symbol;Acc:25527]	protein_coding	2	220094479	220101327	-0.000477882582057738
ENSG00000163517	HDAC11	histone deacetylase 11 [Source:HGNC Symbol;Acc:19086]	protein_coding	3	13521554	13547916	-0.00319775176968103
ENSG00000163519	TRAT1	T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:30698]	protein_coding	3	108541545	108573852	0.00182857867768838
ENSG00000163520	FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:3601]	protein_coding	3	13573824	13679922	0.00188934531063297
ENSG00000163521	GLB1L	galactosidase, beta 1-like [Source:HGNC Symbol;Acc:28129]	protein_coding	2	220101392	220110176	0.00564945491772499
ENSG00000163527	STT3B	STT3B, subunit of the oligosaccharyltransferase complex (catalytic) [Source:HGNC Symbol;Acc:30611]	protein_coding	3	31574130	31679112	0.000663381382987098
ENSG00000163528	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:HGNC Symbol;Acc:26467]	protein_coding	3	14153580	14166370	-0.0025639812372518
ENSG00000163531	NFASC	neurofascin [Source:HGNC Symbol;Acc:29866]	protein_coding	1	204797779	204991950	-0.00104801763289539
ENSG00000163534	FCRL1	Fc receptor-like 1 [Source:HGNC Symbol;Acc:18509]	protein_coding	1	157764193	157789895	-0.000265758509534576
ENSG00000163535	SGOL2	shugoshin-like 2 (S. pombe) [Source:HGNC Symbol;Acc:30812]	protein_coding	2	201374792	201448505	0.000279067456754944
ENSG00000163536	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1 [Source:HGNC Symbol;Acc:8943]	protein_coding	3	167453031	167543356	-0.000960064057291826
ENSG00000163539	CLASP2	cytoplasmic linker associated protein 2 [Source:HGNC Symbol;Acc:17078]	protein_coding	3	33537737	33759848	-0.00123078064290509
ENSG00000163541	SUCLG1	succinate-CoA ligase, alpha subunit [Source:HGNC Symbol;Acc:11449]	protein_coding	2	84650647	84687169	0.00162029988794957
ENSG00000163545	NUAK2	NUAK family, SNF1-like kinase, 2 [Source:HGNC Symbol;Acc:29558]	protein_coding	1	205271187	205290883	0.000502563839777343
ENSG00000163554	SPTA1	spectrin, alpha, erythrocytic 1 (elliptocytosis 2) [Source:HGNC Symbol;Acc:11272]	protein_coding	1	158580496	158656488	-0.00278372066313871
ENSG00000163558	PRKCI	protein kinase C, iota [Source:HGNC Symbol;Acc:9404]	protein_coding	3	169940153	170023769	-0.00126228752039726
ENSG00000163563	MNDA	myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:7183]	protein_coding	1	158801107	158819296	0.00133196697131931
ENSG00000163564	PYHIN1	pyrin and HIN domain family, member 1 [Source:HGNC Symbol;Acc:28894]	protein_coding	1	158900586	158946844	-0.000400651473937889
ENSG00000163565	IFI16	interferon, gamma-inducible protein 16 [Source:HGNC Symbol;Acc:5395]	protein_coding	1	158969758	159024945	0.00134263856155385
ENSG00000163568	AIM2	absent in melanoma 2 [Source:HGNC Symbol;Acc:357]	protein_coding	1	159032274	159116886	0.00324098018817933
ENSG00000163576	EFHB	EF-hand domain family, member B [Source:HGNC Symbol;Acc:26330]	protein_coding	3	19920964	19988517	0.00794386405971208
ENSG00000163577	EIF5A2	eukaryotic translation initiation factor 5A2 [Source:HGNC Symbol;Acc:3301]	protein_coding	3	170606204	170626482	-0.000165119991366206
ENSG00000163581	SLC2A2	solute carrier family 2 (facilitated glucose transporter), member 2 [Source:HGNC Symbol;Acc:11006]	protein_coding	3	170714137	170744539	-0.00254170541285084
ENSG00000163584	RPL22L1	ribosomal protein L22-like 1 [Source:HGNC Symbol;Acc:27610]	protein_coding	3	170582664	170588272	0.00242136310298877
ENSG00000163586	FABP1	fatty acid binding protein 1, liver [Source:HGNC Symbol;Acc:3555]	protein_coding	2	88422510	88427635	0.00066419790047989
ENSG00000163590	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent, 1L [Source:HGNC Symbol;Acc:16381]	protein_coding	3	160473390	160796695	-0.000793232029365848
ENSG00000163596	ICA1L	islet cell autoantigen 1,69kDa-like [Source:HGNC Symbol;Acc:14442]	protein_coding	2	203640690	203736708	-0.000728354486169828
ENSG00000163599	CTLA4	cytotoxic T-lymphocyte-associated protein 4 [Source:HGNC Symbol;Acc:2505]	protein_coding	2	204732509	204738683	-0.000338444542080325
ENSG00000163600	ICOS	inducible T-cell co-stimulator [Source:HGNC Symbol;Acc:5351]	protein_coding	2	204801471	204826300	0.00172631708020407
ENSG00000163602	RYBP	RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:10480]	protein_coding	3	72420976	72496069	-0.0041410107713742
ENSG00000163605	PPP4R2	protein phosphatase 4, regulatory subunit 2 [Source:HGNC Symbol;Acc:18296]	protein_coding	3	73045936	73118350	0.00493455882629962
ENSG00000163606	CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:24235]	protein_coding	3	112640056	112693969	0.000406065685193734
ENSG00000163607	GTPBP8	GTP-binding protein 8 (putative) [Source:HGNC Symbol;Acc:25007]	protein_coding	3	112710001	112733907	0.00217086877496006
ENSG00000163608	C3orf17	chromosome 3 open reading frame 17 [Source:HGNC Symbol;Acc:24496]	protein_coding	3	112721287	112738708	0.000797700800376381
ENSG00000163611	SPICE1	spindle and centriole associated protein 1 [Source:HGNC Symbol;Acc:25083]	protein_coding	3	113161565	113234034	-0.00166110903374915
ENSG00000163612	FAM86KP	family with sequence similarity 86, member K, pseudogene [Source:HGNC Symbol;Acc:44098]	pseudogene	4	9155022	9167177	0.000370025376023893
ENSG00000163617	KIAA1407	KIAA1407 [Source:HGNC Symbol;Acc:29272]	protein_coding	3	113682984	113775460	-0.000610657556406805
ENSG00000163618	CADPS	Ca++-dependent secretion activator [Source:HGNC Symbol;Acc:1426]	protein_coding	3	62384022	62861054	-0.000651729804767526
ENSG00000163623	NKX6-1	NK6 homeobox 1 [Source:HGNC Symbol;Acc:7839]	protein_coding	4	85413140	85419603	0.00182793703544762
ENSG00000163624	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1 [Source:HGNC Symbol;Acc:1800]	protein_coding	4	85504132	85572491	6.40793414443572e-05
ENSG00000163625	WDFY3	WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:20751]	protein_coding	4	85590704	85887537	0.000337976281778315
ENSG00000163626	COX18	COX18 cytochrome C oxidase assembly factor [Source:HGNC Symbol;Acc:26801]	protein_coding	4	73921797	73935472	-0.00267251534551274
ENSG00000163629	PTPN13	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase) [Source:HGNC Symbol;Acc:9646]	protein_coding	4	87515468	87736324	0.0019291770160163
ENSG00000163630	SYNPR	synaptoporin [Source:HGNC Symbol;Acc:16507]	protein_coding	3	63213991	63602597	0.00182799608844255
ENSG00000163631	ALB	albumin [Source:HGNC Symbol;Acc:399]	protein_coding	4	74262831	74287129	0.000712722754237375
ENSG00000163633	C4orf36	chromosome 4 open reading frame 36 [Source:HGNC Symbol;Acc:28386]	protein_coding	4	87797358	87857354	0.00202090020162557
ENSG00000163634	THOC7	THO complex 7 homolog (Drosophila) [Source:HGNC Symbol;Acc:29874]	protein_coding	3	63819546	63849579	-0.00417557908778529
ENSG00000163635	ATXN7	ataxin 7 [Source:HGNC Symbol;Acc:10560]	protein_coding	3	63850233	63989138	-0.00171812832322649
ENSG00000163636	PSMD6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6 [Source:HGNC Symbol;Acc:9564]	protein_coding	3	63996225	64009658	-4.78179504165933e-05
ENSG00000163637	PRICKLE2	prickle homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:20340]	protein_coding	3	64079543	64253655	-0.0042105812916453
ENSG00000163638	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif, 9 [Source:HGNC Symbol;Acc:13202]	protein_coding	3	64501489	64673676	0.00026807494781533
ENSG00000163644	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent, 1K [Source:HGNC Symbol;Acc:25415]	protein_coding	4	89178772	89205921	0.00194097219499786
ENSG00000163645	FAM194A	family with sequence similarity 194, member A [Source:HGNC Symbol;Acc:28602]	protein_coding	3	150377672	150421758	0.00415340119485543
ENSG00000163646	CLRN1	clarin 1 [Source:HGNC Symbol;Acc:12605]	protein_coding	3	150643950	150690464	-0.000875918249379373
ENSG00000163655	GMPS	guanine monphosphate synthase [Source:HGNC Symbol;Acc:4378]	protein_coding	3	155588325	155661815	-0.00160637458166259
ENSG00000163659	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:23696]	protein_coding	3	156391024	156424559	0.000691068524947283
ENSG00000163660	CCNL1	cyclin L1 [Source:HGNC Symbol;Acc:20569]	protein_coding	3	156864297	156878549	-0.000731187869220347
ENSG00000163661	PTX3	pentraxin 3, long [Source:HGNC Symbol;Acc:9692]	protein_coding	3	157154578	157161417	0.000660885493394331
ENSG00000163666	HESX1	HESX homeobox 1 [Source:HGNC Symbol;Acc:4877]	protein_coding	3	57231944	57260549	0.00202611556213836
ENSG00000163673	DCLK3	doublecortin-like kinase 3 [Source:HGNC Symbol;Acc:19005]	protein_coding	3	36753913	36781352	0.00124160570984204
