ENSG_ID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END
ENSG00000165702	GFI1B	growth factor independent 1B transcription repressor [Source:HGNC Symbol;Acc:4238]	protein_coding	9	135820932	135867083
ENSG00000165714	LOH12CR1	loss of heterozygosity, 12, chromosomal region 1 [Source:HGNC Symbol;Acc:17950]	protein_coding	12	12510013	12619840
ENSG00000165716	FAM69B	family with sequence similarity 69, member B [Source:HGNC Symbol;Acc:28290]	protein_coding	9	139607022	139618502
ENSG00000165730	STOX1	storkhead box 1 [Source:HGNC Symbol;Acc:23508]	protein_coding	10	70587298	70655188
ENSG00000165731	RET	ret proto-oncogene [Source:HGNC Symbol;Acc:9967]	protein_coding	10	43572475	43625799
ENSG00000165732	DDX21	DEAD (Asp-Glu-Ala-Asp) box helicase 21 [Source:HGNC Symbol;Acc:2744]	protein_coding	10	70715884	70744829
ENSG00000165733	BMS1	BMS1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:23505]	protein_coding	10	43278249	43330385
ENSG00000165752	STK32C	serine/threonine kinase 32C [Source:HGNC Symbol;Acc:21332]	protein_coding	10	134020996	134145351
ENSG00000165757	KIAA1462	KIAA1462 [Source:HGNC Symbol;Acc:29283]	protein_coding	10	30301729	30404423
ENSG00000165782	TMEM55B	transmembrane protein 55B [Source:HGNC Symbol;Acc:19299]	protein_coding	14	20925928	20929771
ENSG00000165792	METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:19280]	protein_coding	14	21457929	21464990
ENSG00000165794	SLC39A2	solute carrier family 39 (zinc transporter), member 2 [Source:HGNC Symbol;Acc:17127]	protein_coding	14	21467414	21470030
ENSG00000165801	ARHGEF40	Rho guanine nucleotide exchange factor (GEF) 40 [Source:HGNC Symbol;Acc:25516]	protein_coding	14	21538429	21558204
ENSG00000165806	CASP7	caspase 7, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1508]	protein_coding	10	115438942	115490662
ENSG00000165807	PPP1R36	protein phosphatase 1, regulatory subunit 36 [Source:HGNC Symbol;Acc:20097]	protein_coding	14	65016620	65056096
ENSG00000165810	BTNL9	butyrophilin-like 9 [Source:HGNC Symbol;Acc:24176]	protein_coding	5	180467225	180488523
ENSG00000165816	VWA2	von Willebrand factor A domain containing 2 [Source:HGNC Symbol;Acc:24709]	protein_coding	10	115999018	116051272
ENSG00000165819	METTL3	methyltransferase like 3 [Source:HGNC Symbol;Acc:17563]	protein_coding	14	21967320	21979517
ENSG00000165821	SALL2	spalt-like transcription factor 2 [Source:HGNC Symbol;Acc:10526]	protein_coding	14	21989232	22005350
ENSG00000165828	PRAP1	proline-rich acidic protein 1 [Source:HGNC Symbol;Acc:23304]	protein_coding	10	135160650	135166187
ENSG00000165832	TRUB1	TruB pseudouridine (psi) synthase family member 1 [Source:HGNC Symbol;Acc:16060]	protein_coding	10	116697952	116737430
ENSG00000165841	CYP2C19	cytochrome P450, family 2, subfamily C, polypeptide 19 [Source:HGNC Symbol;Acc:2621]	protein_coding	10	96522381	96613017
ENSG00000165861	ZFYVE1	zinc finger, FYVE domain containing 1 [Source:HGNC Symbol;Acc:13180]	protein_coding	14	73436159	73493920
ENSG00000165862	PNLIPRP2	pancreatic lipase-related protein 2 [Source:HGNC Symbol;Acc:9157]	polymorphic_pseudogene	10	118380465	118404654
ENSG00000165863	C10orf82	chromosome 10 open reading frame 82 [Source:HGNC Symbol;Acc:28500]	protein_coding	10	118423207	118429481
ENSG00000165868	HSPA12A	heat shock 70kDa protein 12A [Source:HGNC Symbol;Acc:19022]	protein_coding	10	118430703	118502085
ENSG00000165879	FRAT1	frequently rearranged in advanced T-cell lymphomas [Source:HGNC Symbol;Acc:3944]	protein_coding	10	99079022	99081672
ENSG00000165886	UBTD1	ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:25683]	protein_coding	10	99258625	99330966
ENSG00000165887	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle) [Source:HGNC Symbol;Acc:495]	protein_coding	10	99332198	99343641
ENSG00000165891	E2F7	E2F transcription factor 7 [Source:HGNC Symbol;Acc:23820]	protein_coding	12	77415027	77459360
ENSG00000165895	ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:26545]	protein_coding	11	100609174	100862668
ENSG00000165898	ISCA2	iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:19857]	protein_coding	14	74960423	74963809
ENSG00000165899	OTOGL	otogelin-like [Source:HGNC Symbol;Acc:26901]	protein_coding	12	80603233	80772870
ENSG00000165905	GYLTL1B	glycosyltransferase-like 1B [Source:HGNC Symbol;Acc:16522]	protein_coding	11	45943172	45950647
ENSG00000165912	PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:8572]	protein_coding	11	47199076	47207994
ENSG00000165914	TTC7B	tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:19858]	protein_coding	14	91006932	91282823
ENSG00000165915	SLC39A13	solute carrier family 39 (zinc transporter), member 13 [Source:HGNC Symbol;Acc:20859]	protein_coding	11	47428683	47438047
ENSG00000165916	PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3 [Source:HGNC Symbol;Acc:9549]	protein_coding	11	47440320	47447993
ENSG00000165917	RAPSN	receptor-associated protein of the synapse [Source:HGNC Symbol;Acc:9863]	protein_coding	11	47459308	47470730
ENSG00000165923	AGBL2	ATP/GTP binding protein-like 2 [Source:HGNC Symbol;Acc:26296]	protein_coding	11	47681143	47736941
ENSG00000165929	TC2N	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:19859]	protein_coding	14	92246095	92333880
ENSG00000165934	CPSF2	cleavage and polyadenylation specific factor 2, 100kDa [Source:HGNC Symbol;Acc:2325]	protein_coding	14	92588281	92630755
ENSG00000165935	SMCO2	single-pass membrane protein with coiled-coil domains 2 [Source:HGNC Symbol;Acc:34448]	protein_coding	12	27619743	27655118
ENSG00000165943	MOAP1	modulator of apoptosis 1 [Source:HGNC Symbol;Acc:16658]	protein_coding	14	93648541	93651273
ENSG00000165948	IFI27L1	interferon, alpha-inducible protein 27-like 1 [Source:HGNC Symbol;Acc:19754]	protein_coding	14	94547628	94570192
ENSG00000165949	IFI27	interferon, alpha-inducible protein 27 [Source:HGNC Symbol;Acc:5397]	protein_coding	14	94571182	94583033
ENSG00000165953	SERPINA12	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12 [Source:HGNC Symbol;Acc:18359]	protein_coding	14	94953611	94984181
ENSG00000165959	CLMN	calmin (calponin-like, transmembrane) [Source:HGNC Symbol;Acc:19972]	protein_coding	14	95648277	95786243
ENSG00000165966	PDZRN4	PDZ domain containing ring finger 4 [Source:HGNC Symbol;Acc:30552]	protein_coding	12	41582250	41968384
ENSG00000165970	SLC6A5	solute carrier family 6 (neurotransmitter transporter), member 5 [Source:HGNC Symbol;Acc:11051]	protein_coding	11	20620946	20680831
ENSG00000165972	CCDC38	coiled-coil domain containing 38 [Source:HGNC Symbol;Acc:26843]	protein_coding	12	96260832	96336752
ENSG00000165973	NELL1	NEL-like 1 (chicken) [Source:HGNC Symbol;Acc:7750]	protein_coding	11	20691117	21597227
ENSG00000165983	PTER	phosphotriesterase related [Source:HGNC Symbol;Acc:9590]	protein_coding	10	16478942	16555736
ENSG00000165985	C1QL3	complement component 1, q subcomponent-like 3 [Source:HGNC Symbol;Acc:19359]	protein_coding	10	16555742	16564004
ENSG00000165995	CACNB2	calcium channel, voltage-dependent, beta 2 subunit [Source:HGNC Symbol;Acc:1402]	protein_coding	10	18429606	18830514
ENSG00000165996	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A [Source:HGNC Symbol;Acc:9639]	protein_coding	10	17631958	17659376
ENSG00000165997	ARL5B	ADP-ribosylation factor-like 5B [Source:HGNC Symbol;Acc:23052]	protein_coding	10	18948334	18970568
ENSG00000166002	SMCO4	single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:24810]	protein_coding	11	93211638	93276674
ENSG00000166004	KIAA1731	KIAA1731 [Source:HGNC Symbol;Acc:29366]	protein_coding	11	93394805	93463113
ENSG00000166006	KCNC2	potassium voltage-gated channel, Shaw-related subfamily, member 2 [Source:HGNC Symbol;Acc:6234]	protein_coding	12	75433857	75603648
ENSG00000166012	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa [Source:HGNC Symbol;Acc:28759]	protein_coding	11	93463136	93476064
ENSG00000166016	ABTB2	ankyrin repeat and BTB (POZ) domain containing 2 [Source:HGNC Symbol;Acc:23842]	protein_coding	11	34172535	34379555
ENSG00000166024	R3HCC1L	R3H domain and coiled-coil containing 1-like [Source:HGNC Symbol;Acc:23512]	protein_coding	10	99894387	100004654
ENSG00000166025	AMOTL1	angiomotin like 1 [Source:HGNC Symbol;Acc:17811]	protein_coding	11	94439597	94609918
ENSG00000166033	HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:9476]	protein_coding	10	124221041	124274424
ENSG00000166035	LIPC	lipase, hepatic [Source:HGNC Symbol;Acc:6619]	protein_coding	15	58702768	58861151
ENSG00000166037	CEP57	centrosomal protein 57kDa [Source:HGNC Symbol;Acc:30794]	protein_coding	11	95523129	95565857
ENSG00000166046	TCP11L2	t-complex 11, testis-specific-like 2 [Source:HGNC Symbol;Acc:28627]	protein_coding	12	106695707	106740793
ENSG00000166073	GPR176	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:32370]	protein_coding	15	40091233	40213093
ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:15532]	protein_coding	11	133938820	134021896
ENSG00000166090	IL25	interleukin 25 [Source:HGNC Symbol;Acc:13765]	protein_coding	14	23842018	23845612
ENSG00000166091	CMTM5	CKLF-like MARVEL transmembrane domain containing 5 [Source:HGNC Symbol;Acc:19176]	protein_coding	14	23846017	23848981
ENSG00000166104	hsa-mir-7162	hsa-mir-7162 [Source:miRBase;Acc:MI0023623]	pseudogene	15	62520095	62545434
ENSG00000166105	GLB1L3	galactosidase, beta 1-like 3 [Source:HGNC Symbol;Acc:25147]	protein_coding	11	134144139	134189457
ENSG00000166106	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif, 15 [Source:HGNC Symbol;Acc:16305]	protein_coding	11	130318869	130346532
ENSG00000166111	SVOP	SV2 related protein homolog (rat) [Source:HGNC Symbol;Acc:25417]	protein_coding	12	109304658	109459045
ENSG00000166118	SPATA19	spermatogenesis associated 19 [Source:HGNC Symbol;Acc:30614]	protein_coding	11	133710526	133715433
ENSG00000166123	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:HGNC Symbol;Acc:18062]	protein_coding	16	46918290	46965209
ENSG00000166126	AMN	amnion associated transmembrane protein [Source:HGNC Symbol;Acc:14604]	protein_coding	14	103388993	103397529
ENSG00000166128	RAB8B	RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:30273]	protein_coding	15	63481668	63559981
ENSG00000166130	IKBIP	IKBKB interacting protein [Source:HGNC Symbol;Acc:26430]	protein_coding	12	99007183	99038891
ENSG00000166133	RPUSD2	RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:24180]	protein_coding	15	40861499	40866659
ENSG00000166135	HIF1AN	hypoxia inducible factor 1, alpha subunit inhibitor [Source:HGNC Symbol;Acc:17113]	protein_coding	10	102288829	102319755
ENSG00000166136	NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa [Source:HGNC Symbol;Acc:7703]	protein_coding	10	102283497	102289757
ENSG00000166140	ZFYVE19	zinc finger, FYVE domain containing 19 [Source:HGNC Symbol;Acc:20758]	protein_coding	15	41099284	41106767
ENSG00000166143	PPP1R14D	protein phosphatase 1, regulatory (inhibitor) subunit 14D [Source:HGNC Symbol;Acc:14953]	protein_coding	15	41107650	41120907
ENSG00000166145	SPINT1	serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:11246]	protein_coding	15	41136216	41150405
ENSG00000166147	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:3603]	protein_coding	15	48700503	48938046
ENSG00000166148	AVPR1A	arginine vasopressin receptor 1A [Source:HGNC Symbol;Acc:895]	protein_coding	12	63539014	63544722
ENSG00000166164	BRD7	bromodomain containing 7 [Source:HGNC Symbol;Acc:14310]	protein_coding	16	50347398	50402845
ENSG00000166165	CKB	creatine kinase, brain [Source:HGNC Symbol;Acc:1991]	protein_coding	14	103985996	103989448
ENSG00000166166	TRMT61A	tRNA methyltransferase 61 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:23790]	protein_coding	14	103995521	104003410
ENSG00000166167	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:1144]	protein_coding	10	103113820	103317078
ENSG00000166169	POLL	polymerase (DNA directed), lambda [Source:HGNC Symbol;Acc:9184]	protein_coding	10	103338639	103347589
ENSG00000166170	BAG5	BCL2-associated athanogene 5 [Source:HGNC Symbol;Acc:941]	protein_coding	14	104022881	104029168
ENSG00000166171	DPCD	deleted in primary ciliary dyskinesia homolog (mouse) [Source:HGNC Symbol;Acc:24542]	protein_coding	10	103330317	103369425
ENSG00000166173	LARP6	La ribonucleoprotein domain family, member 6 [Source:HGNC Symbol;Acc:24012]	protein_coding	15	71123863	71146498
ENSG00000166181	API5	apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:594]	protein_coding	11	43333513	43366079
ENSG00000166183	ASPG	asparaginase homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20123]	protein_coding	14	104552016	104579098
ENSG00000166188	ZNF319	zinc finger protein 319 [Source:HGNC Symbol;Acc:13644]	protein_coding	16	58028572	58034357
ENSG00000166189	HPS6	Hermansky-Pudlak syndrome 6 [Source:HGNC Symbol;Acc:18817]	protein_coding	10	103825147	103827792
ENSG00000166192	SENP8	SUMO/sentrin specific peptidase family member 8 [Source:HGNC Symbol;Acc:22992]	protein_coding	15	72406599	72433311
ENSG00000166197	NOLC1	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:15608]	protein_coding	10	103911933	103923627
ENSG00000166199	ALKBH3	alkB, alkylation repair homolog 3 (E. coli) [Source:HGNC Symbol;Acc:30141]	protein_coding	11	43902361	43941816
ENSG00000166200	COPS2	COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:30747]	protein_coding	15	49398268	49447852
ENSG00000166206	GABRB3	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	protein_coding	15	26788693	27184686
ENSG00000166220	TBATA	thymus, brain and testes associated [Source:HGNC Symbol;Acc:23511]	protein_coding	10	72530995	72545157
ENSG00000166224	SGPL1	sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:10817]	protein_coding	10	72575717	72640930
ENSG00000166225	FRS2	fibroblast growth factor receptor substrate 2 [Source:HGNC Symbol;Acc:16971]	protein_coding	12	69864129	69973562
ENSG00000166226	CCT2	chaperonin containing TCP1, subunit 2 (beta) [Source:HGNC Symbol;Acc:1615]	protein_coding	12	69979114	69995350
ENSG00000166228	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:8646]	protein_coding	10	72642037	72648541
ENSG00000166233	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:689]	protein_coding	15	72789132	72879692
ENSG00000166246	C16orf71	chromosome 16 open reading frame 71 [Source:HGNC Symbol;Acc:25081]	protein_coding	16	4784380	4797635
ENSG00000166250	CLMP	CXADR-like membrane protein [Source:HGNC Symbol;Acc:24039]	protein_coding	11	122943035	123065989
ENSG00000166257	SCN3B	sodium channel, voltage-gated, type III, beta subunit [Source:HGNC Symbol;Acc:20665]	protein_coding	11	123499897	123525952
ENSG00000166260	COX11	cytochrome c oxidase assembly homolog 11 (yeast) [Source:HGNC Symbol;Acc:2261]	protein_coding	17	53029263	53046125
ENSG00000166261	ZNF202	zinc finger protein 202 [Source:HGNC Symbol;Acc:12994]	protein_coding	11	123594885	123612383
ENSG00000166262	FAM227B	family with sequence similarity 227, member B [Source:HGNC Symbol;Acc:26543]	protein_coding	15	49619159	49913128
ENSG00000166263	STXBP4	syntaxin binding protein 4 [Source:HGNC Symbol;Acc:19694]	protein_coding	17	53046147	53241646
ENSG00000166266	CUL5	cullin 5 [Source:HGNC Symbol;Acc:2556]	protein_coding	11	107879459	107978503
ENSG00000166268	MYRFL	myelin regulatory factor-like [Source:HGNC Symbol;Acc:26316]	protein_coding	12	70219084	70352877
ENSG00000166272	WBP1L	WW domain binding protein 1-like [Source:HGNC Symbol;Acc:23510]	protein_coding	10	104503727	104576021
ENSG00000166275	C10orf32	chromosome 10 open reading frame 32 [Source:HGNC Symbol;Acc:23516]	protein_coding	10	104613980	104624718
ENSG00000166278	C2	complement component 2 [Source:HGNC Symbol;Acc:1248]	protein_coding	6	31865562	31913426
ENSG00000166289	PLEKHF1	pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:HGNC Symbol;Acc:20764]	protein_coding	19	30155963	30166364
ENSG00000166292	TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:25607]	protein_coding	17	53796988	53809482
ENSG00000166295	ANAPC16	anaphase promoting complex subunit 16 [Source:HGNC Symbol;Acc:26976]	protein_coding	10	73982891	73995618
ENSG00000166311	SMPD1	sphingomyelin phosphodiesterase 1, acid lysosomal [Source:HGNC Symbol;Acc:11120]	protein_coding	11	6411655	6416228
ENSG00000166313	APBB1	amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65) [Source:HGNC Symbol;Acc:581]	protein_coding	11	6416355	6440644
ENSG00000166317	SYNPO2L	synaptopodin 2-like [Source:HGNC Symbol;Acc:23532]	protein_coding	10	75404639	75423561
ENSG00000166321	NUDT13	nudix (nucleoside diphosphate linked moiety X)-type motif 13 [Source:HGNC Symbol;Acc:18827]	protein_coding	10	74870217	74891586
ENSG00000166323	C11orf65	chromosome 11 open reading frame 65 [Source:HGNC Symbol;Acc:28519]	protein_coding	11	108179246	108338258
ENSG00000166333	ILK	integrin-linked kinase [Source:HGNC Symbol;Acc:6040]	protein_coding	11	6624961	6632072
ENSG00000166337	TAF10	TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa [Source:HGNC Symbol;Acc:11543]	protein_coding	11	6632103	6633898
ENSG00000166340	TPP1	tripeptidyl peptidase I [Source:HGNC Symbol;Acc:2073]	protein_coding	11	6634000	6640597
ENSG00000166341	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:13681]	protein_coding	11	6642556	6677085
ENSG00000166342	NETO1	neuropilin (NRP) and tolloid (TLL)-like 1 [Source:HGNC Symbol;Acc:13823]	protein_coding	18	70409549	70535381
ENSG00000166347	CYB5A	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:2570]	protein_coding	18	71920531	71959251
ENSG00000166348	USP54	ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:23513]	protein_coding	10	75257296	75385711
ENSG00000166349	RAG1	recombination activating gene 1 [Source:HGNC Symbol;Acc:9831]	protein_coding	11	36532259	36612025
ENSG00000166352	C11orf74	chromosome 11 open reading frame 74 [Source:HGNC Symbol;Acc:25142]	protein_coding	11	36616051	36694823
ENSG00000166359	WDR88	WD repeat domain 88 [Source:HGNC Symbol;Acc:26999]	protein_coding	19	33622996	33666701
ENSG00000166377	ATP9B	ATPase, class II, type 9B [Source:HGNC Symbol;Acc:13541]	protein_coding	18	76829285	77138283
ENSG00000166387	PPFIBP2	PTPRF interacting protein, binding protein 2 (liprin beta 2) [Source:HGNC Symbol;Acc:9250]	protein_coding	11	7534529	7678358
ENSG00000166391	MOGAT2	monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:23248]	protein_coding	11	75428864	75444003
ENSG00000166394	CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:24376]	protein_coding	11	7686331	7698453
ENSG00000166396	SERPINB7	serpin peptidase inhibitor, clade B (ovalbumin), member 7 [Source:HGNC Symbol;Acc:13902]	protein_coding	18	61420169	61472604
ENSG00000166398	KIAA0355	KIAA0355 [Source:HGNC Symbol;Acc:29016]	protein_coding	19	34745442	34846491
ENSG00000166401	SERPINB8	serpin peptidase inhibitor, clade B (ovalbumin), member 8 [Source:HGNC Symbol;Acc:8952]	protein_coding	18	61637159	61672278
ENSG00000166402	TUB	tubby bipartite transcription factor [Source:HGNC Symbol;Acc:12406]	protein_coding	11	8040791	8127596
ENSG00000166405	RIC3	RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:30338]	protein_coding	11	8127660	8190602
